ID,Site,Longitude,Latitude,Elevation (ft),Date,tmean_C
16,H15,-105.3008,39.9622,2143,7/1/2021,17.2
17,T08,-105.4011,40.0676,2519,5/24/2021,8.6
17,T08,-105.4011,40.0676,2519,5/25/2021,8.6
17,T08,-105.4011,40.0676,2519,5/26/2021,10.7
17,T08,-105.4011,40.0676,2519,5/27/2021,11.6
17,T08,-105.4011,40.0676,2519,5/28/2021,9.7
17,T08,-105.4011,40.0676,2519,5/29/2021,12.9
17,T08,-105.4011,40.0676,2519,5/30/2021,11.7
17,T08,-105.4011,40.0676,2519,5/31/2021,5.9
17,T08,-105.4011,40.0676,2519,6/1/2021,5.5
17,T08,-105.4011,40.0676,2519,6/2/2021,8.4
17,T08,-105.4011,40.0676,2519,6/3/2021,10.9
17,T08,-105.4011,40.0676,2519,6/4/2021,14
17,T08,-105.4011,40.0676,2519,6/5/2021,16.3
17,T08,-105.4011,40.0676,2519,6/6/2021,18.7
17,T08,-105.4011,40.0676,2519,6/7/2021,16.7
17,T08,-105.4011,40.0676,2519,6/8/2021,17.2
17,T08,-105.4011,40.0676,2519,6/9/2021,17
17,T08,-105.4011,40.0676,2519,6/10/2021,16.9
17,T08,-105.4011,40.0676,2519,6/11/2021,19.2
17,T08,-105.4011,40.0676,2519,6/12/2021,13.1
17,T08,-105.4011,40.0676,2519,6/13/2021,16.9
17,T08,-105.4011,40.0676,2519,6/14/2021,19
17,T08,-105.4011,40.0676,2519,6/15/2021,20.3
17,T08,-105.4011,40.0676,2519,6/16/2021,22.7
17,T08,-105.4011,40.0676,2519,6/17/2021,21.9
17,T08,-105.4011,40.0676,2519,6/18/2021,22.4
17,T08,-105.4011,40.0676,2519,6/19/2021,18.8
17,T08,-105.4011,40.0676,2519,6/20/2021,18.3
17,T08,-105.4011,40.0676,2519,6/21/2021,14.8
17,T08,-105.4011,40.0676,2519,6/22/2021,11
17,T08,-105.4011,40.0676,2519,6/23/2021,19.5
17,T08,-105.4011,40.0676,2519,6/24/2021,19
17,T08,-105.4011,40.0676,2519,6/25/2021,15.3
17,T08,-105.4011,40.0676,2519,6/26/2021,13.1
17,T08,-105.4011,40.0676,2519,6/27/2021,10.4
17,T08,-105.4011,40.0676,2519,6/28/2021,10.3
17,T08,-105.4011,40.0676,2519,6/29/2021,10.7
17,T08,-105.4011,40.0676,2519,6/30/2021,11.3
17,T08,-105.4011,40.0676,2519,7/1/2021,13.7
18,T101,-105.31,40.024,1759,5/24/2021,14.1
18,T101,-105.31,40.024,1759,5/25/2021,14.4
18,T101,-105.31,40.024,1759,5/26/2021,16.6
18,T101,-105.31,40.024,1759,5/27/2021,16.8
18,T101,-105.31,40.024,1759,5/28/2021,14.2
18,T101,-105.31,40.024,1759,5/29/2021,17.7
18,T101,-105.31,40.024,1759,5/30/2021,15.6
18,T101,-105.31,40.024,1759,5/31/2021,9.9
18,T101,-105.31,40.024,1759,6/1/2021,10.4
18,T101,-105.31,40.024,1759,6/2/2021,13.4
18,T101,-105.31,40.024,1759,6/3/2021,16.3
18,T101,-105.31,40.024,1759,6/4/2021,19.6
18,T101,-105.31,40.024,1759,6/5/2021,22.1
18,T101,-105.31,40.024,1759,6/6/2021,24.3
18,T101,-105.31,40.024,1759,6/7/2021,21.6
18,T101,-105.31,40.024,1759,6/8/2021,21.9
18,T101,-105.31,40.024,1759,6/9/2021,22.8
18,T101,-105.31,40.024,1759,6/10/2021,22.5
18,T101,-105.31,40.024,1759,6/11/2021,23.4
18,T101,-105.31,40.024,1759,6/12/2021,18.1
18,T101,-105.31,40.024,1759,6/13/2021,21.2
18,T101,-105.31,40.024,1759,6/14/2021,24.3
18,T101,-105.31,40.024,1759,6/15/2021,26
18,T101,-105.31,40.024,1759,6/16/2021,27.1
18,T101,-105.31,40.024,1759,6/17/2021,27.6
18,T101,-105.31,40.024,1759,6/18/2021,27.9
18,T101,-105.31,40.024,1759,6/19/2021,23.9
18,T101,-105.31,40.024,1759,6/20/2021,23.5
18,T101,-105.31,40.024,1759,6/21/2021,17.6
18,T101,-105.31,40.024,1759,6/22/2021,15.7
18,T101,-105.31,40.024,1759,6/23/2021,23.7
18,T101,-105.31,40.024,1759,6/24/2021,25.6
18,T101,-105.31,40.024,1759,6/25/2021,21.4
18,T101,-105.31,40.024,1759,6/26/2021,18
18,T101,-105.31,40.024,1759,6/27/2021,16
18,T101,-105.31,40.024,1759,6/28/2021,16.4
18,T101,-105.31,40.024,1759,6/29/2021,16.6
18,T101,-105.31,40.024,1759,6/30/2021,17.5
18,T101,-105.31,40.024,1759,7/1/2021,19.6
19,T103,-105.3361,40.0177,2007,5/24/2021,12.8
19,T103,-105.3361,40.0177,2007,5/25/2021,13
19,T103,-105.3361,40.0177,2007,5/26/2021,15.3
19,T103,-105.3361,40.0177,2007,5/27/2021,15.3
19,T103,-105.3361,40.0177,2007,5/28/2021,12.2
19,T103,-105.3361,40.0177,2007,5/29/2021,17
19,T103,-105.3361,40.0177,2007,5/30/2021,14.9
19,T103,-105.3361,40.0177,2007,5/31/2021,8.3
19,T103,-105.3361,40.0177,2007,6/1/2021,9
19,T103,-105.3361,40.0177,2007,6/2/2021,12.1
19,T103,-105.3361,40.0177,2007,6/3/2021,15.2
19,T103,-105.3361,40.0177,2007,6/4/2021,18.5
19,T103,-105.3361,40.0177,2007,6/5/2021,21.2
19,T103,-105.3361,40.0177,2007,6/6/2021,24.3
19,T103,-105.3361,40.0177,2007,6/7/2021,20.8
19,T103,-105.3361,40.0177,2007,6/8/2021,21.3
19,T103,-105.3361,40.0177,2007,6/9/2021,21.2
19,T103,-105.3361,40.0177,2007,6/10/2021,21.3
19,T103,-105.3361,40.0177,2007,6/11/2021,22.6
19,T103,-105.3361,40.0177,2007,6/12/2021,17
19,T103,-105.3361,40.0177,2007,6/13/2021,20.5
19,T103,-105.3361,40.0177,2007,6/14/2021,23.4
19,T103,-105.3361,40.0177,2007,6/15/2021,24.5
19,T103,-105.3361,40.0177,2007,6/16/2021,26.9
19,T103,-105.3361,40.0177,2007,6/17/2021,26.6
19,T103,-105.3361,40.0177,2007,6/18/2021,27.3
19,T103,-105.3361,40.0177,2007,6/19/2021,23
19,T103,-105.3361,40.0177,2007,6/20/2021,22.5
19,T103,-105.3361,40.0177,2007,6/21/2021,16.3
19,T103,-105.3361,40.0177,2007,6/22/2021,14.1
19,T103,-105.3361,40.0177,2007,6/23/2021,23.4
19,T103,-105.3361,40.0177,2007,6/24/2021,23.4
19,T103,-105.3361,40.0177,2007,6/25/2021,19.4
19,T103,-105.3361,40.0177,2007,6/26/2021,16.6
19,T103,-105.3361,40.0177,2007,6/27/2021,14
19,T103,-105.3361,40.0177,2007,6/28/2021,14.4
19,T103,-105.3361,40.0177,2007,6/29/2021,14.9
19,T103,-105.3361,40.0177,2007,6/30/2021,15.8
19,T103,-105.3361,40.0177,2007,7/1/2021,18.1
20,T106,-105.3628,40.0186,2143,5/24/2021,11.8
20,T106,-105.3628,40.0186,2143,5/25/2021,11.9
20,T106,-105.3628,40.0186,2143,5/26/2021,14.2
20,T106,-105.3628,40.0186,2143,5/27/2021,14.3
20,T106,-105.3628,40.0186,2143,5/28/2021,11.3
20,T106,-105.3628,40.0186,2143,5/29/2021,16
20,T106,-105.3628,40.0186,2143,5/30/2021,14.1
20,T106,-105.3628,40.0186,2143,5/31/2021,7.7
20,T106,-105.3628,40.0186,2143,6/1/2021,8.1
20,T106,-105.3628,40.0186,2143,6/2/2021,11
20,T106,-105.3628,40.0186,2143,6/3/2021,14.1
20,T106,-105.3628,40.0186,2143,6/4/2021,17.3
20,T106,-105.3628,40.0186,2143,6/5/2021,20
20,T106,-105.3628,40.0186,2143,6/6/2021,23.3
20,T106,-105.3628,40.0186,2143,6/7/2021,19.8
20,T106,-105.3628,40.0186,2143,6/8/2021,20.2
20,T106,-105.3628,40.0186,2143,6/9/2021,20.2
20,T106,-105.3628,40.0186,2143,6/10/2021,20.1
20,T106,-105.3628,40.0186,2143,6/11/2021,21.8
20,T106,-105.3628,40.0186,2143,6/12/2021,16
20,T106,-105.3628,40.0186,2143,6/13/2021,19.6
20,T106,-105.3628,40.0186,2143,6/14/2021,22.3
20,T106,-105.3628,40.0186,2143,6/15/2021,23.4
20,T106,-105.3628,40.0186,2143,6/16/2021,25.7
20,T106,-105.3628,40.0186,2143,6/17/2021,25.6
20,T106,-105.3628,40.0186,2143,6/18/2021,26.2
20,T106,-105.3628,40.0186,2143,6/19/2021,22
20,T106,-105.3628,40.0186,2143,6/20/2021,21.4
20,T106,-105.3628,40.0186,2143,6/21/2021,15.6
20,T106,-105.3628,40.0186,2143,6/22/2021,13.2
20,T106,-105.3628,40.0186,2143,6/23/2021,22.7
20,T106,-105.3628,40.0186,2143,6/24/2021,22.3
20,T106,-105.3628,40.0186,2143,6/25/2021,18.3
20,T106,-105.3628,40.0186,2143,6/26/2021,15.6
20,T106,-105.3628,40.0186,2143,6/27/2021,12.9
20,T106,-105.3628,40.0186,2143,6/28/2021,13.2
20,T106,-105.3628,40.0186,2143,6/29/2021,13.8
20,T106,-105.3628,40.0186,2143,6/30/2021,14.5
20,T106,-105.3628,40.0186,2143,7/1/2021,16.9
21,T13,-105.2752,39.9614,2143,5/24/2021,11.8
21,T13,-105.2752,39.9614,2143,5/25/2021,12
21,T13,-105.2752,39.9614,2143,5/26/2021,14.1
21,T13,-105.2752,39.9614,2143,5/27/2021,14.9
21,T13,-105.2752,39.9614,2143,5/28/2021,12.1
21,T13,-105.2752,39.9614,2143,5/29/2021,16.1
21,T13,-105.2752,39.9614,2143,5/30/2021,14
21,T13,-105.2752,39.9614,2143,5/31/2021,7.7
21,T13,-105.2752,39.9614,2143,6/1/2021,8.3
21,T13,-105.2752,39.9614,2143,6/2/2021,11.4
21,T13,-105.2752,39.9614,2143,6/3/2021,13.7
21,T13,-105.2752,39.9614,2143,6/4/2021,17.3
21,T13,-105.2752,39.9614,2143,6/5/2021,20
21,T13,-105.2752,39.9614,2143,6/6/2021,22.5
21,T13,-105.2752,39.9614,2143,6/7/2021,19.7
21,T13,-105.2752,39.9614,2143,6/8/2021,20.5
21,T13,-105.2752,39.9614,2143,6/9/2021,19.9
21,T13,-105.2752,39.9614,2143,6/10/2021,20.1
21,T13,-105.2752,39.9614,2143,6/11/2021,21.5
21,T13,-105.2752,39.9614,2143,6/12/2021,15.8
21,T13,-105.2752,39.9614,2143,6/13/2021,19.2
21,T13,-105.2752,39.9614,2143,6/14/2021,22.1
21,T13,-105.2752,39.9614,2143,6/15/2021,23.4
21,T13,-105.2752,39.9614,2143,6/16/2021,26.2
21,T13,-105.2752,39.9614,2143,6/17/2021,24.6
21,T13,-105.2752,39.9614,2143,6/18/2021,25.9
21,T13,-105.2752,39.9614,2143,6/19/2021,21.8
21,T13,-105.2752,39.9614,2143,6/20/2021,21.4
21,T13,-105.2752,39.9614,2143,6/21/2021,16.2
21,T13,-105.2752,39.9614,2143,6/22/2021,13
21,T13,-105.2752,39.9614,2143,6/23/2021,21.5
21,T13,-105.2752,39.9614,2143,6/24/2021,22
21,T13,-105.2752,39.9614,2143,6/25/2021,18.4
21,T13,-105.2752,39.9614,2143,6/26/2021,16.1
21,T13,-105.2752,39.9614,2143,6/27/2021,13.4
21,T13,-105.2752,39.9614,2143,6/28/2021,13.6
21,T13,-105.2752,39.9614,2143,6/29/2021,14.3
21,T13,-105.2752,39.9614,2143,6/30/2021,14.9
21,T13,-105.2752,39.9614,2143,7/1/2021,17.2
22,T96,-105.3267,39.965,2213,5/24/2021,11.4
22,T96,-105.3267,39.965,2213,5/25/2021,11.4
22,T96,-105.3267,39.965,2213,5/26/2021,13.6
22,T96,-105.3267,39.965,2213,5/27/2021,14.8
22,T96,-105.3267,39.965,2213,5/28/2021,11.5
22,T96,-105.3267,39.965,2213,5/29/2021,15.7
22,T96,-105.3267,39.965,2213,5/30/2021,13.7
22,T96,-105.3267,39.965,2213,5/31/2021,7.1
22,T96,-105.3267,39.965,2213,6/1/2021,8
22,T96,-105.3267,39.965,2213,6/2/2021,10.8
22,T96,-105.3267,39.965,2213,6/3/2021,12.8
22,T96,-105.3267,39.965,2213,6/4/2021,16.6
22,T96,-105.3267,39.965,2213,6/5/2021,19.4
22,T96,-105.3267,39.965,2213,6/6/2021,21.9
22,T96,-105.3267,39.965,2213,6/7/2021,19
22,T96,-105.3267,39.965,2213,6/8/2021,19.9
22,T96,-105.3267,39.965,2213,6/9/2021,19
22,T96,-105.3267,39.965,2213,6/10/2021,19.2
22,T96,-105.3267,39.965,2213,6/11/2021,20.8
22,T96,-105.3267,39.965,2213,6/12/2021,15
22,T96,-105.3267,39.965,2213,6/13/2021,18.4
22,T96,-105.3267,39.965,2213,6/14/2021,21.2
22,T96,-105.3267,39.965,2213,6/15/2021,22.4
22,T96,-105.3267,39.965,2213,6/16/2021,25.9
22,T96,-105.3267,39.965,2213,6/17/2021,23.5
22,T96,-105.3267,39.965,2213,6/18/2021,25.1
22,T96,-105.3267,39.965,2213,6/19/2021,21
22,T96,-105.3267,39.965,2213,6/20/2021,20.8
22,T96,-105.3267,39.965,2213,6/21/2021,15.8
22,T96,-105.3267,39.965,2213,6/22/2021,12.4
22,T96,-105.3267,39.965,2213,6/23/2021,20.7
22,T96,-105.3267,39.965,2213,6/24/2021,21
22,T96,-105.3267,39.965,2213,6/25/2021,17.8
22,T96,-105.3267,39.965,2213,6/26/2021,15.8
22,T96,-105.3267,39.965,2213,6/27/2021,12.9
22,T96,-105.3267,39.965,2213,6/28/2021,13.1
22,T96,-105.3267,39.965,2213,6/29/2021,13.9
22,T96,-105.3267,39.965,2213,6/30/2021,14.3
22,T96,-105.3267,39.965,2213,7/1/2021,16.5
23,T98,-105.3214,39.9765,2213,5/24/2021,11.4
23,T98,-105.3214,39.9765,2213,5/25/2021,11.4
23,T98,-105.3214,39.9765,2213,5/26/2021,13.6
23,T98,-105.3214,39.9765,2213,5/27/2021,14.8
23,T98,-105.3214,39.9765,2213,5/28/2021,11.5
23,T98,-105.3214,39.9765,2213,5/29/2021,15.7
23,T98,-105.3214,39.9765,2213,5/30/2021,13.7
23,T98,-105.3214,39.9765,2213,5/31/2021,7.1
23,T98,-105.3214,39.9765,2213,6/1/2021,8
23,T98,-105.3214,39.9765,2213,6/2/2021,10.8
23,T98,-105.3214,39.9765,2213,6/3/2021,12.8
23,T98,-105.3214,39.9765,2213,6/4/2021,16.6
23,T98,-105.3214,39.9765,2213,6/5/2021,19.4
23,T98,-105.3214,39.9765,2213,6/6/2021,21.9
23,T98,-105.3214,39.9765,2213,6/7/2021,19
23,T98,-105.3214,39.9765,2213,6/8/2021,19.9
23,T98,-105.3214,39.9765,2213,6/9/2021,19
23,T98,-105.3214,39.9765,2213,6/10/2021,19.2
23,T98,-105.3214,39.9765,2213,6/11/2021,20.8
23,T98,-105.3214,39.9765,2213,6/12/2021,15
23,T98,-105.3214,39.9765,2213,6/13/2021,18.4
23,T98,-105.3214,39.9765,2213,6/14/2021,21.2
23,T98,-105.3214,39.9765,2213,6/15/2021,22.4
23,T98,-105.3214,39.9765,2213,6/16/2021,25.9
23,T98,-105.3214,39.9765,2213,6/17/2021,23.5
23,T98,-105.3214,39.9765,2213,6/18/2021,25.1
23,T98,-105.3214,39.9765,2213,6/19/2021,21
23,T98,-105.3214,39.9765,2213,6/20/2021,20.8
23,T98,-105.3214,39.9765,2213,6/21/2021,15.8
23,T98,-105.3214,39.9765,2213,6/22/2021,12.4
23,T98,-105.3214,39.9765,2213,6/23/2021,20.7
23,T98,-105.3214,39.9765,2213,6/24/2021,21
23,T98,-105.3214,39.9765,2213,6/25/2021,17.8
23,T98,-105.3214,39.9765,2213,6/26/2021,15.8
23,T98,-105.3214,39.9765,2213,6/27/2021,12.9
23,T98,-105.3214,39.9765,2213,6/28/2021,13.1
23,T98,-105.3214,39.9765,2213,6/29/2021,13.9
23,T98,-105.3214,39.9765,2213,6/30/2021,14.3
23,T98,-105.3214,39.9765,2213,7/1/2021,16.5
24,T99,-105.3396,40.0448,2000,5/24/2021,12.8
24,T99,-105.3396,40.0448,2000,5/25/2021,13.2
24,T99,-105.3396,40.0448,2000,5/26/2021,15.5
24,T99,-105.3396,40.0448,2000,5/27/2021,15.3
24,T99,-105.3396,40.0448,2000,5/28/2021,12.2
24,T99,-105.3396,40.0448,2000,5/29/2021,17
24,T99,-105.3396,40.0448,2000,5/30/2021,15.1
24,T99,-105.3396,40.0448,2000,5/31/2021,8.5
24,T99,-105.3396,40.0448,2000,6/1/2021,9.1
24,T99,-105.3396,40.0448,2000,6/2/2021,12.1
24,T99,-105.3396,40.0448,2000,6/3/2021,15.4
24,T99,-105.3396,40.0448,2000,6/4/2021,18.7
24,T99,-105.3396,40.0448,2000,6/5/2021,21.3
24,T99,-105.3396,40.0448,2000,6/6/2021,24.5
24,T99,-105.3396,40.0448,2000,6/7/2021,21
24,T99,-105.3396,40.0448,2000,6/8/2021,21.5
24,T99,-105.3396,40.0448,2000,6/9/2021,21.4
24,T99,-105.3396,40.0448,2000,6/10/2021,21.5
24,T99,-105.3396,40.0448,2000,6/11/2021,22.8
24,T99,-105.3396,40.0448,2000,6/12/2021,17.3
24,T99,-105.3396,40.0448,2000,6/13/2021,20.6
24,T99,-105.3396,40.0448,2000,6/14/2021,23.7
24,T99,-105.3396,40.0448,2000,6/15/2021,24.8
24,T99,-105.3396,40.0448,2000,6/16/2021,27
24,T99,-105.3396,40.0448,2000,6/17/2021,27
24,T99,-105.3396,40.0448,2000,6/18/2021,27.4
24,T99,-105.3396,40.0448,2000,6/19/2021,23.1
24,T99,-105.3396,40.0448,2000,6/20/2021,22.7
24,T99,-105.3396,40.0448,2000,6/21/2021,16.4
24,T99,-105.3396,40.0448,2000,6/22/2021,14.3
24,T99,-105.3396,40.0448,2000,6/23/2021,23.7
24,T99,-105.3396,40.0448,2000,6/24/2021,23.6
24,T99,-105.3396,40.0448,2000,6/25/2021,19.5
24,T99,-105.3396,40.0448,2000,6/26/2021,16.6
24,T99,-105.3396,40.0448,2000,6/27/2021,14
24,T99,-105.3396,40.0448,2000,6/28/2021,14.4
24,T99,-105.3396,40.0448,2000,6/29/2021,15
24,T99,-105.3396,40.0448,2000,6/30/2021,15.9
24,T99,-105.3396,40.0448,2000,7/1/2021,18.4
